,Iteration,Loss,Gap,Local Gaps
82,82.0,1.2373247146606445,9.322549885837361e-05,0.007653761655092239
83,83.0,6.941845893859863,0.00025589598226360977,0.021424872800707817
84,84.0,0.29037266969680786,0.00017672507965471596,0.014880240894854069
85,85.0,1.826866626739502,0.00017570775526110083,0.015027395449578762
86,86.0,2.784548044204712,0.00015126579091884196,0.012984415516257286
87,87.0,0.2238684445619583,0.00015636546595487744,0.013608895242214203
88,88.0,0.133154034614563,0.000371515576262027,0.03300489857792854
89,89.0,0.06629037857055664,0.00012208794942125678,0.01061640027910471
90,90.0,0.9597242474555969,0.00031946596573106945,0.02895159088075161
91,91.0,0.19292469322681427,0.000299018167424947,0.027275634929537773
92,92.0,0.10564568638801575,0.000140816206112504,0.012796889059245586
93,93.0,0.1288527399301529,0.00023643119493499398,0.022129366174340248
